case_id,ENSG00000141510.18 TP53,ENSG00000146648.19 EGFR,ENSG00000168702.18 LRP1B,ENSG00000133703.13 KRAS,ENSG00000116044.16 NFE2L2,ENSG00000147889.18 CDKN2A,ENSG00000101825.8 MXRA5,ENSG00000110628.16 SLC22A18,ENSG00000008226.20 DLEC1,ENSG00000141736.14 ERBB2,ENSG00000157764.14 BRAF,lung_cancer
72db648d-0ff7-418b-b7bd-590eda282f74,10.2536,27.3120,0.0313,111.4294,86.5313,22.4417,51.3167,19.0901,0.2318,137.2844,4.1257,1
72f1c7d8-ed9b-4d97-abaa-5c4d6478542f,10.8234,17.5493,0.0090,29.1256,69.1162,21.3198,57.4716,8.8456,0.2531,81.7061,2.9085,1
731aa112-9104-415c-a8bc-2b87450de218,21.9779,78.1462,0.0120,60.4080,42.7454,4.4315,38.4631,7.8050,1.4513,71.3951,18.2671,1
736227d9-3cee-40ed-bdec-0e88968ef179,40.8241,24.9404,0.0000,49.4738,50.0617,4.7892,8.4746,21.6068,0.8592,139.1512,4.1799,1
739b3fc4-0924-4d13-aecc-acc93cb9f486,82.2557,7.3675,0.0551,34.7568,62.1582,119.0045,44.5983,8.0569,0.9785,525.8735,2.7556,1
741148a5-d9b6-412d-9dfe-a5ccd9717de5,40.3859,21.1837,0.1360,46.4320,141.7651,0.3983,25.2163,7.1002,3.1900,42.5506,3.1824,1
7429ab01-a223-4be3-9b41-99100ea06d99,20.4747,15.9894,0.4149,19.0288,70.7491,0.4044,15.9243,36.2479,0.1724,42.5010,1.8970,1
74762046-1558-44bd-aa87-57dddc47c749,6.5875,35.5096,0.1746,27.2406,92.5026,0.2871,20.8621,5.6637,0.8830,41.3245,2.7343,1
74b6cce1-6a5b-4f86-8f41-d842106bfe8f,16.9355,20.7027,0.0056,25.1449,56.4611,3.9286,20.9038,15.1422,1.7312,97.8223,3.6019,1
74efe20f-a90d-4818-b633-9c8a100ce5a8,9.6919,58.2265,7.0077,19.0711,177.9534,18.7648,66.7389,12.1525,0.5441,53.2952,5.5049,1
752b0067-d61f-4c6f-bd71-46e0338f15de,40.6923,12.9484,0.6713,40.3715,236.5311,33.9480,11.4555,12.6949,4.8706,45.2826,4.4541,1
754343b4-f9f5-478a-a076-2791b8857c3e,60.3234,28.9749,4.3616,48.0224,81.3209,104.8992,38.9590,34.5802,0.5529,111.6084,4.1612,1
75687790-7c48-4de5-9e8b-6a82ea97ddd1,19.3160,72.2819,0.0155,14.9710,84.2162,9.8202,91.9525,26.0355,0.2052,57.7377,3.7376,1
756a1731-8c8d-4d96-8e22-3f382275a48b,39.8131,106.9480,0.5826,30.3001,100.4860,2.9728,231.9889,1.8583,1.1658,65.2469,55.5001,1
75719c78-9935-40e0-bd30-1f8eec34badf,37.7604,43.8516,0.0159,47.6250,91.1491,0.3081,66.2527,46.1254,1.7786,104.7941,4.9230,1
757349fd-229e-47d1-a4d3-a586e91d980f,43.7668,462.3493,0.0292,30.1623,49.1304,22.6441,24.1309,4.8918,1.7632,46.1677,15.6578,1
758326f2-5795-4ec9-b53c-13554623d810,16.5741,55.1973,0.1225,24.9508,87.4438,26.6592,97.3627,11.0202,2.1533,60.5549,14.4058,1
75969880-a360-4e72-afe4-752dd6f04289,17.6477,39.8102,0.0107,13.9327,135.8903,53.8127,60.1545,10.4085,0.1988,33.2669,3.3922,1
765f26d4-120a-459d-90c7-74a8532b407c,43.3470,62.7003,0.0056,20.0696,59.3150,61.5937,43.9522,12.9828,0.6450,83.9868,3.5089,1
7666bfbe-6803-4b5d-b3b4-e9069fc4bea5,13.7181,67.5752,0.0000,30.3577,86.0200,2.3237,13.0230,33.8999,2.0108,104.3698,8.4481,1
76ac1fee-bf40-463f-a4d8-cb9affe0e7c5,15.0133,45.3874,0.0000,17.5755,151.1580,11.1037,61.7628,4.6439,6.8616,42.6416,2.7254,1
76cc364e-8214-4a17-8083-9ea80e74c400,51.3397,12.7025,0.3540,51.3902,73.9461,0.3683,62.7433,27.7914,1.1936,103.0796,2.2706,1
76edf649-9ae5-41e6-ac2c-197fb5fc9760,17.6827,18.8570,1.2951,29.2114,35.5558,0.6660,74.6443,4.7967,0.7577,32.7766,10.2713,1
771fb64d-317e-4eeb-8945-b3446848294a,18.7605,32.2744,0.2014,26.9977,154.5942,124.7079,80.3619,7.7253,0.0943,25.0406,4.0197,1
775b3d76-7d09-4fc2-b85c-226a3e490bd7,7.9947,15.1868,0.3902,22.2003,42.8108,3.6634,23.7478,4.7949,1.1864,28.9708,8.3097,1
775d8f3d-31cd-4828-9294-9db94a12e690,27.1636,47.1484,0.3351,24.4286,52.5730,41.3254,41.2570,5.7476,3.4016,68.9956,15.7380,1
775f63d2-d752-4d68-abc1-129fce5c3301,41.9468,22.2868,0.0154,36.1208,73.0049,25.7118,62.6405,15.8677,1.0882,50.0523,3.1729,1
77639238-e075-4b01-aa44-c248ad2b05e7,15.3242,88.0269,0.0323,25.0376,95.2310,39.2992,474.1263,4.8519,0.1902,24.7381,5.5452,1
77819b24-ea90-427b-8a99-c9a90417c903,14.7855,67.6651,0.0023,20.1162,51.8832,7.5697,33.0184,16.2631,0.3514,80.6334,5.8809,1
778ddbed-0452-40a2-b710-86ef6ef6f4d3,43.7755,110.8819,1.9771,32.4457,316.6168,46.9596,59.9656,10.6711,0.6123,31.4119,13.5883,1
77a13fe7-8524-41b6-b1b0-8f06d80f5cc4,45.2474,93.0324,2.1865,66.8868,491.6767,8.7066,54.5392,23.2018,19.8660,73.2410,9.4999,1
77b2c8e8-d630-4b66-be6e-db594df4e0ec,48.9994,41.6995,0.0148,34.4219,63.0811,7.0656,12.9730,18.6049,3.9776,68.0735,7.9595,1
780617e8-6a28-4774-b1e6-3135e1932327,36.1548,41.2859,0.0060,46.6723,31.8202,2.0326,44.7671,14.8349,0.2105,112.8007,2.7583,1
7869bb5d-ff07-4302-9b32-f9941f1a081a,31.4129,109.0576,0.6533,40.5208,157.8211,1.7381,63.0335,10.7027,2.6551,47.7021,14.6597,1
78af8cfb-23d2-442d-8439-f1862906f3e2,75.1983,108.5024,0.7174,39.8677,302.4004,26.7635,82.5629,29.5711,2.4801,65.4601,4.9999,1
78d70b30-8812-4802-bca7-f1b8135b9cbd,28.8840,35.5397,0.0033,23.0643,97.0626,32.4102,51.9914,23.9679,0.4767,407.6607,6.4095,1
78ef6ada-3aa8-40fa-9bd6-c491dd31f96d,70.1739,99.5030,0.0000,27.1762,492.5666,0.2792,38.1926,9.1359,0.0753,27.1405,4.7392,1
7909042c-47f9-4f3a-9591-71f8856a571d,19.3990,118.1762,0.0141,48.4713,325.4938,53.2821,73.6010,11.1636,1.5758,41.4080,7.8271,1
795c5266-6d35-405c-85c8-07f5eba09bc0,26.8437,43.8056,0.1752,49.2775,80.5347,1.2786,15.9503,5.5698,5.0868,84.9012,16.7670,1
79dea54b-587d-4442-b43d-0a32f6d1ff13,20.9274,28.4477,0.0302,51.8917,50.6652,1.6539,9.1751,8.1256,3.9518,95.1366,14.6870,1
7a176670-7636-4329-951b-c118b816cfca,11.3864,74.7968,0.1225,10.7697,62.5241,30.5745,13.0428,43.8537,2.0232,98.1305,5.2235,1
7a26df49-5d12-4dc2-b686-07e015a415b0,32.0378,113.7852,0.0209,20.1649,74.0275,9.1680,23.0001,23.9048,2.4790,90.0732,7.7275,1
7a2e7511-e77e-4805-82a3-cb9f5939ed26,42.8094,38.9995,0.0092,57.5666,126.3393,0.1936,30.0712,29.2225,0.9925,212.6949,4.5362,1
7a3f27a9-476d-43e2-abb8-db402f80dfcf,10.6120,23.4724,0.0287,26.3305,60.3202,1.1109,50.6624,33.8628,0.1350,11.6812,3.6915,1
7a59e84b-2d4a-4148-966d-7eadeb61ef38,38.5744,83.0223,0.0000,30.6029,73.5195,23.0843,111.6627,22.2890,1.3318,86.3490,4.9784,1
7a9de79e-7eaf-41f3-b7fd-bd59cbf64443,92.2807,34.8604,0.0677,61.3388,163.2295,0.8424,29.8995,15.5158,0.5978,54.7204,3.4228,1
7abd9747-a947-4b15-b51c-c82cda9f065c,52.8435,31.6247,0.0040,22.4885,54.4255,22.5459,100.7614,10.3846,1.1222,118.1332,3.9209,1
7aec753d-4fad-42f3-a5f8-066ed421d069,9.7627,90.1395,0.0000,40.8585,460.1596,41.7493,48.9465,10.3197,0.1343,33.9973,4.4189,1
7b0fe55b-ef25-4a0d-8031-2a56be29b59f,40.1239,42.6647,0.0104,14.8283,39.6838,0.0000,35.1003,14.0274,2.1817,50.7719,4.2048,1
7b27b23a-d94c-4a9e-bf22-d8209a4bc6ef,12.5978,44.5117,0.0000,24.5389,79.3883,27.2608,96.1771,8.0727,0.0324,35.0980,3.7942,1
7b3963c1-3057-44f3-983b-328a1b703920,21.0244,43.5531,2.1576,21.4111,52.7411,12.0132,21.5768,4.4248,2.3664,90.1545,16.8160,1
7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16,125.4022,49.3329,0.1079,29.2791,70.5989,65.8549,25.7315,23.6428,0.1503,108.8400,7.4016,1
7b6781c7-4afb-4e53-a18d-c5ec1ca474bb,10.2423,79.1099,0.0358,21.4324,107.1922,32.0372,119.5507,9.0252,0.4445,32.2276,4.2376,1
7b6abb2a-e346-41af-8c70-4adc14a1ef95,32.8342,91.7327,10.5318,31.6407,181.4500,0.4885,88.9912,4.1069,11.8905,27.1775,22.2138,1
7b77220f-d9fe-4ed3-afef-3212bb852f30,28.0476,30.6206,0.4175,43.8641,61.7030,5.6820,17.0776,8.8332,2.8606,90.1011,17.8785,1
7baba012-b5c0-4438-85c2-25911ba10f31,15.3792,75.3549,0.0991,14.8595,59.0282,4.9419,17.2070,5.6114,2.7017,39.6101,15.7820,1
7bc6d1c2-7d78-4b67-9c0d-8a836047f721,25.0626,19.3826,0.0084,17.3102,57.4304,1.0492,12.8468,14.1719,1.6075,40.7735,4.4226,1
7c59b296-82f3-4bd4-978b-5cae1cbef1e8,15.8391,981.8766,1.4189,61.8615,107.7543,11.8046,10.0021,4.8367,0.3305,121.9226,5.5749,1
7c793164-c7e7-4c28-869b-9a9ce4a46baa,27.0285,27.9234,0.4336,21.9324,120.7289,5.2310,53.3040,5.5713,15.9724,16.9171,12.2155,1
7c802f6c-03bd-4612-835f-c82f6b8f2137,34.1645,70.4614,0.1625,32.3680,79.8436,6.6771,47.3448,10.9546,3.0091,122.8266,6.2542,1
7c9f8f74-901e-4e95-81b4-373e0d1ed53e,25.1040,10.8680,1.3201,4.4157,2.6649,1.1114,1.5415,14.4452,3.3661,61.7080,12.0694,1
7cb19688-bac4-41bf-b69e-977ac0da0aa1,25.8870,17.3136,0.0125,20.3882,65.8648,1.8111,43.5612,26.4569,18.0975,58.1836,2.6848,1
7cf36ebf-b16e-49ac-bcc4-b127b1f2a3da,57.1806,37.0488,0.0028,40.4144,100.6546,19.6398,21.0937,7.6489,0.4520,119.0549,9.5241,1
7d1231c0-6ff0-4ef0-98a3-3b77ed9298bc,15.7901,102.6267,0.0358,26.6219,236.3284,31.3246,144.7026,11.3289,1.4402,37.1895,4.9538,1
7d18edd8-b68d-438c-92e8-be99699f58b3,10.2686,136.9231,0.5851,25.6457,215.3011,28.5209,8.8674,1.4107,0.4771,22.7059,5.2378,1
7d27e93b-f225-4b30-91b7-5b968d04d783,35.9283,8.0283,0.0927,28.7218,64.2824,4.9304,9.5832,8.4443,0.2546,71.1850,3.9426,1
7d53b735-23db-4321-a2ec-76264f7c607f,16.3339,80.3983,0.0168,23.8888,134.9402,29.9274,223.0911,14.4052,0.1487,56.0722,7.3779,1
7d639694-3492-4502-ba23-69655f31f7e6,118.0071,1.0959,0.9836,21.9835,57.5477,131.4968,21.6756,5.0174,0.1218,6.3930,1.8065,1
7d6fc752-ce68-4605-bd57-6f76c102e59b,80.4916,43.5242,0.0557,24.0851,194.8910,45.2910,14.8952,9.3201,0.4230,38.5006,4.3723,1
7d832824-0767-4801-b8bb-4ac0a231511f,94.1873,21.1917,0.0333,39.1527,46.4677,22.0123,12.8247,33.4723,0.2179,72.6357,7.9657,1
7d85e288-2101-4270-8a57-3f3185141b30,20.4290,288.5976,9.0198,3.2306,99.6520,5.7894,114.2920,1.0478,1.4394,36.2317,49.6368,1
7da3a15e-9911-4429-98e7-d7ee03d7ad7f,32.9762,14.5045,0.8768,59.2146,97.7679,71.6364,28.4188,10.0402,0.4021,60.3844,4.3819,1
7dc40d65-c112-4490-ab18-9abd95c8825e,39.7817,84.2047,0.0000,29.7333,264.3144,0.2824,75.3602,42.5046,1.2043,177.6551,3.4317,1
7defae79-1d7b-4e15-b72b-393cf175da0e,21.5515,127.9365,0.0285,35.3167,125.4722,11.4144,88.0764,18.1005,0.2722,32.6189,8.5531,1
7dfdb736-2140-4a97-9125-0a673a9d4352,31.0722,85.7337,4.2262,18.6931,145.7402,16.2427,191.9655,6.3392,1.5103,22.4836,8.5355,1
7e0f37e9-280e-470d-8ec0-aa57fbd5f07c,47.6715,102.2509,0.0171,27.2946,112.0355,66.2596,2.5285,3.5208,0.0840,37.6493,7.1632,1
7e17fd9b-6728-4cc4-9e21-1aa72acdf11a,23.6855,20.0449,1.5272,4.8054,39.9278,17.8117,175.8699,8.6886,6.5640,46.0199,5.5333,1
7ec8a5aa-d1a6-4f3b-b9da-5bc5609f7092,74.6762,30.0501,0.2285,30.3749,88.6221,0.2456,54.8875,16.9171,1.3064,24.2433,3.7222,1
7f05afd7-1908-470d-beaa-45e51daa2808,14.8065,38.1110,1.3395,18.6484,65.7535,0.0107,0.0000,10.3863,0.5655,105.4479,6.3182,1
7f67633b-3eba-4891-94aa-b3e38f6927ae,39.1214,27.2256,0.0000,36.9732,112.3800,2.3699,44.3446,15.5634,1.0694,141.6051,3.9693,1
7f70c9bb-a18a-45e8-8177-34145a6c0dc9,39.7417,36.7464,0.1486,34.4512,81.3831,0.1690,19.3176,43.2606,1.5358,87.3660,6.0000,1
7f827e47-e374-4c0e-8fec-b53018bfad03,71.1521,56.5264,0.0042,27.8774,54.2380,94.7606,35.6444,22.0699,1.5523,169.4419,4.4039,1
7f9624e7-0e7b-4a2b-8413-1737f0f7c1d0,37.6767,265.7785,0.0827,18.5046,99.6201,0.5381,80.6535,42.3394,2.2418,102.6834,3.4426,1
7f9d07b6-f233-4056-a0d7-54c42ebfa75b,17.0140,18.4075,0.1877,24.4682,55.0562,2.3905,18.3276,8.0195,2.3032,45.3884,10.8991,1
7f9f6a83-9e38-4951-89ea-3f03e8555990,25.0264,120.1578,11.2468,51.9458,435.8079,33.9823,404.0730,9.1731,2.2685,25.3617,25.2663,1
7fa09c27-eeb5-414b-ab4e-e392015ed09e,14.1431,68.7335,0.2260,23.0235,102.5824,1.1226,52.9212,6.1046,5.9132,34.8003,7.7380,1
7fc8ca15-8187-49ad-88ff-d14a7c4c8853,66.9565,9.7114,4.7525,25.8789,116.1157,0.3185,36.5744,7.2346,1.8330,54.2747,8.6744,1
7feefd0a-9116-463f-a448-8007d2b971a8,27.9150,88.0248,1.4745,26.5943,70.9849,6.7674,23.0165,20.0877,5.0013,52.5333,13.7796,1
7fff3f50-1510-4cea-a335-29814fe0ab10,65.9755,5.3239,0.0049,22.8460,42.8480,3.8365,4.5280,9.8572,1.7393,9.1644,4.9613,1
8012d12f-53e2-4f8a-8178-ffb82e1a151b,11.6718,78.6100,0.0563,25.5649,51.1520,2.5038,22.9458,7.0664,3.7701,48.9500,11.3393,1
802c880b-9aa2-4bc8-bf7e-4e9a19bd6950,16.9096,99.3506,0.0489,53.8929,74.1545,1.0751,16.5429,49.0472,11.1060,66.9642,31.5232,1
80679d5e-9882-46e4-af1b-4f7aac542a3e,17.6044,25.4044,4.4434,10.6167,43.2489,9.3528,20.3841,10.4193,4.3578,45.7671,54.2715,1
808d3c9f-b9df-4b77-8a42-fbb82786d282,38.8063,42.7328,1.6931,40.2425,178.8020,126.1765,51.4954,14.8420,2.8715,40.8805,4.6189,1
80a2c950-c587-4710-a45b-4ada8f5fd6e7,21.7683,63.5057,0.2628,19.2226,82.8681,0.3134,117.0990,4.6282,1.1253,57.5529,13.5594,1
80f4c1e6-573a-4ac9-bdec-96c0a0da49f0,7.0712,31.2098,1.3298,98.8388,153.8285,95.1517,11.7147,19.1622,1.9419,38.9012,5.2321,1
8148f34c-1ddd-454a-8761-8b76e97e8534,34.0747,582.2547,0.0900,18.7447,78.9471,29.0470,58.9892,12.6260,0.1261,68.5577,3.8463,1
8158f144-c49e-4e33-ba37-40ca8f2b68e9,10.2871,32.5746,0.5412,12.4978,50.3989,14.1751,91.7874,3.2881,0.5006,9.7993,4.9878,1
816760da-fff8-4002-84b8-2c19415d0375,17.2960,61.8806,0.0323,18.9832,54.2889,1.1654,64.7990,4.2988,2.2173,86.5720,10.8682,1
817cb7c0-34de-497c-90b0-d77e9378144b,1.7798,31.4570,0.6553,24.6086,105.6063,7.0888,0.4256,9.4127,4.4250,39.6207,3.1884,1
81bc30d4-80fb-41b9-8655-0d2f6df2dc21,22.6284,7.6971,21.5963,23.4549,22.6484,8.2651,3.2752,12.2767,7.7020,31.1111,9.5919,1
81d92351-c619-4585-9281-de33eaaabba4,39.6956,23.0504,0.0167,21.3716,72.5179,1.8300,26.1983,8.2416,0.2186,65.8004,3.9908,1
81e567b8-f914-4714-917d-df7d79d1b406,28.0862,727.4494,0.0974,36.7124,164.7712,0.5810,65.6059,22.6831,10.2444,48.9663,4.4630,1
81e7d771-eb01-4025-93c8-83ad7e0f6408,73.7387,230.2045,0.0105,23.3030,38.2373,53.1064,98.6227,12.6291,0.0513,41.2737,6.3579,1
81f72f24-60e5-4d8f-a4de-41ef4a652243,11.5217,49.6192,0.0576,25.3044,163.9651,0.3919,119.2551,10.9911,1.1217,51.2878,4.2450,1
8263ab47-6cd7-4460-a692-982a88a12ada,14.1860,38.2069,0.1716,9.8836,160.0366,16.8239,98.8466,6.2430,1.2457,34.3658,1.8768,1
829f28aa-772e-409f-9563-16a5cfd939a7,13.8981,21.1624,0.1080,23.0828,59.6101,3.5786,227.0979,5.8442,1.7780,21.9622,11.2859,1
82a68e91-48cc-400b-8520-4abcbff1a163,18.2148,17.1484,0.3689,9.6048,24.4412,191.4200,5.2701,23.2342,0.4947,29.2971,3.5318,1
82c310bb-80f3-4c8c-a971-6fa3f4080946,11.9141,50.3009,0.1811,14.9393,62.0602,2.9858,39.4810,5.2371,3.2363,51.1575,15.3597,1
82e982fc-138a-48f8-8127-fb20caa019a2,7.3581,2.4722,0.0052,36.8205,31.5324,4.0368,6.9550,8.1144,0.1431,24.1059,1.7750,1
839c3a51-62cc-4e38-9ed8-94c70148e113,19.6189,60.6278,0.1195,26.4516,54.7565,0.6127,83.2365,16.8028,3.7823,98.4713,18.6821,1
83a964c3-fa57-40ea-a025-c905b844bcf4,12.3441,95.7429,0.0139,43.2211,196.0792,7.0309,133.7094,8.1291,1.5608,202.4195,19.8517,1
842cb3d6-6ca5-4924-a7bb-98720352b548,18.1939,20.0175,0.0235,13.4698,35.8598,1.5607,53.1376,10.6711,0.4040,25.4664,1.6182,1
843a3d19-18af-433b-8ede-b556e4bb8c77,18.8179,8.5599,0.1615,23.8615,50.9705,7.2336,158.5585,7.8767,1.9766,119.1089,8.5211,1
84bb43ac-afd4-4f2b-aeee-bdbe0d2e8d88,11.9483,51.6234,0.2861,27.1155,274.2279,48.0574,47.7209,11.4297,5.8266,20.6699,3.6855,1
84c6ce49-2fd5-4363-96a5-d01463598645,17.0733,21.1846,6.4955,42.2321,62.9045,1.9296,30.3064,12.7408,0.8114,60.8717,12.5276,1
84f2b69e-86e5-4bf6-a11c-289b1971775f,29.5194,128.6180,0.0160,59.0713,64.8255,84.0088,9.7145,9.9415,0.0449,103.3290,2.3216,1
850bb68e-cea7-4d66-b044-24dbef74e255,24.6273,29.9615,0.0039,66.6785,41.9612,5.2004,86.3974,9.3782,0.5982,42.2644,6.0757,1
854d3e91-a19b-4dd4-96a6-996011666d09,31.7746,44.6128,0.0769,32.2948,68.3190,9.4611,290.2167,5.2845,1.0045,19.4968,11.4818,1
855b04fa-b81b-4270-bdaf-86419df3f94f,10.6424,105.8575,0.5414,27.1358,57.6654,10.3320,46.5216,12.0368,2.5958,57.7650,15.2067,1
857fbc73-c2db-4bf4-8a93-55a8ecf3d5ef,20.0810,325.8353,0.2892,24.3486,74.1401,2.5808,122.6551,17.9739,2.0533,93.6359,21.6239,1
858abd7d-396c-4dd3-b570-94f99ac9b9c0,15.1951,23.6506,0.0557,33.3009,575.4878,170.6106,7.9306,14.7331,11.0808,48.5734,3.6774,1
85c794c1-3fd0-4a10-a613-9db7eff3c78f,67.3730,4.5030,0.0000,20.9248,25.5318,26.1851,6.2494,12.1435,0.4437,23.4596,1.0829,1
85feefbe-6aad-430b-a882-c71e4a5d1e07,17.0073,7.7087,0.0000,38.0259,49.8525,4.4241,6.3101,34.9840,1.5601,87.4515,4.4712,1
8637197e-fd2b-48de-a99b-83be756da985,6.1284,328.2103,0.2163,22.1933,51.1728,12.8993,82.9007,6.4494,0.7621,47.1523,10.0724,1
864c2830-c699-433c-bcba-20f0c692854a,6.4915,93.0945,0.0000,41.9531,29.0196,2.7475,42.3741,9.4186,0.2459,178.9845,4.3826,1
86757083-5e47-423f-91e3-5f2ad6779b27,28.7570,85.4931,0.0265,37.7138,156.6236,8.7483,24.1231,7.1180,0.8308,117.0592,8.6747,1
86a2ee36-5226-4c75-95e9-81c5061533c9,16.0636,77.3659,0.2342,28.0807,63.6212,7.5294,22.2069,9.9378,4.5734,70.2386,15.4143,1
86ce663f-9823-4582-8ed9-898cae3edf9f,67.0905,66.8161,0.2077,32.9267,175.9589,0.6993,74.4653,8.0860,0.2296,60.6421,6.5035,1
86d50377-58c8-4653-8e0b-2fa840c10a3e,53.2750,61.0798,0.0091,26.3141,59.1886,65.9933,130.3117,15.3435,0.3493,87.0105,7.5413,1
86ed5b38-ea85-43c1-a4bf-a8b6dbdf6425,19.3544,126.5828,0.8743,42.1222,35.6988,52.5140,271.9029,8.7670,0.1882,39.1542,7.4860,1
872a3582-a688-4c36-b00f-0bf84686d9f9,16.3975,34.0328,0.0676,40.1630,72.2017,4.0956,193.2242,12.7776,2.1588,52.3862,7.4220,1
873771c7-b709-49cf-805f-817a2b091979,37.4602,144.6753,6.1052,31.5909,183.3695,13.5240,107.1349,5.3235,2.6294,32.4371,12.8260,1
8775d86f-4420-47ac-a752-a47eb8a380cd,32.1261,44.1354,0.9296,39.9517,319.2857,15.9493,164.4835,5.1562,87.6029,60.4898,24.7493,1
878bd922-f4b1-4fa0-bc0b-387d4356b0dc,9.0925,33.0604,0.0537,61.5686,66.9178,2.2046,8.3329,3.8624,2.7656,37.0454,24.5357,1
87b1a89f-591c-4d6b-929d-2eae2951740e,42.5943,50.4129,0.0060,58.1379,93.3434,10.3214,17.5073,23.5296,1.1847,133.8812,6.0372,1
87b32d0a-6e9c-466d-a563-688142d3df95,31.4991,9.4930,0.2215,21.4799,57.9031,41.2651,54.2618,6.7041,2.3873,64.4893,2.5274,1
87cff156-904f-4b52-940f-95d0b3e6bbc6,22.1688,60.2000,0.8768,18.4693,58.5968,0.6095,75.7864,12.1468,1.0098,47.0014,12.8982,1
87d1edd3-df03-4046-a888-86baa85639b6,30.2752,43.1792,0.0096,44.3236,73.5260,19.2921,46.7832,9.1767,3.9256,196.5854,5.4027,1
87db2f51-5565-4904-a158-08180ce0da83,18.7361,76.2803,0.0735,26.5994,74.7204,52.9069,49.8740,4.6078,3.1867,48.0683,18.2693,1
87db73f9-c9db-4797-b02e-28373c9b5bbb,89.6443,47.6341,0.7984,18.4197,364.9731,112.7481,20.0813,15.9127,2.3000,26.2905,5.9378,1
88072165-d1e1-4336-98e9-87188c8acc9b,20.1948,58.0504,0.0116,31.2246,203.9722,27.5197,143.6214,12.9765,2.8888,51.4069,6.1389,1
883bbed6-0216-48c2-9694-5dba83ce65c7,18.5659,4.0812,0.0592,27.1714,57.9237,68.1443,41.1429,6.2472,0.1064,12.2038,5.0962,1
887d98c1-8ebf-4dab-93ad-f0f2810636c2,40.0403,61.1857,0.0937,22.1348,61.4988,27.3587,35.4299,10.3060,3.5852,86.1492,13.3404,1
88885dc7-5edd-4fac-95f8-9586880078a8,18.5862,184.6984,0.0423,70.2127,66.2186,0.6406,34.3827,6.9515,0.6799,51.9378,48.0470,1
88b0c54b-9b7e-430d-891c-b792e7446b8f,21.7112,3.2076,0.0979,43.5087,42.9968,15.6613,1.5049,2.1536,0.3292,67.7283,8.9927,1
88dabd87-62d9-443a-abfb-87aac7913130,118.3121,35.0105,3.0591,40.4074,290.8679,43.3071,34.9963,15.0060,0.4093,43.4308,3.4490,1
892294a6-6b94-4284-bae3-9eb0bdc853f6,6.9301,222.0133,1.3807,75.1316,139.2247,30.8958,5.6220,7.9529,0.0582,56.1409,4.1137,1
895ca581-915e-4057-b66a-dc2d5213d7e4,16.4119,10.9715,0.0055,30.3516,57.5872,36.4057,77.1847,12.1122,0.3767,78.8137,5.6298,1
89651118-9b55-44a9-a05f-d1b9cee5271c,15.8334,187.7300,3.2361,50.6457,454.9014,60.6092,83.0713,15.7417,0.4550,44.0800,11.5640,1
89757795-017d-40e2-ba48-e7a19fb69b94,73.6368,30.5008,0.0051,23.8309,61.6841,19.0990,64.4306,7.0963,0.2351,539.5777,5.3985,1
89785c02-2345-4fa3-b73b-4d9da706c972,33.3843,28.3106,0.0544,25.8064,72.0527,5.4012,161.6269,13.7361,4.1029,66.7107,4.0758,1
897f879b-2b7c-470e-8f9b-7850999a4665,9.0821,12.9668,0.0449,13.1875,44.9919,0.6402,93.4685,3.7279,1.8236,13.6641,6.5321,1
89b8721f-9143-4ef5-9982-80c5fb6ae76b,16.2315,116.8219,0.0957,31.2755,69.6251,4.6907,24.0704,8.5686,4.9673,47.2631,32.3447,1
89bf9c33-c1b4-4786-821f-802cf36eed43,69.6055,16.7694,0.0174,48.7293,30.6759,0.2486,33.4541,5.5282,0.1431,65.8796,4.3083,1
89cdd19d-b0ee-4ae8-ac32-b2c938058472,97.2858,8.5857,0.4124,17.5494,75.4304,81.4615,15.1409,14.1053,0.0628,59.4229,3.7840,1
89d32b82-e00c-41f6-a8d3-3b9565be312c,40.6546,57.8279,0.0192,33.8308,209.3853,53.2080,119.4452,5.3521,1.8445,50.7796,5.1086,1
8a2ada69-c4b1-4aab-998b-dbc4ddd350d0,47.6961,31.4046,1.1425,51.5887,205.2231,16.0973,36.5956,6.8284,216.9238,28.0178,4.9326,1
8a2d17e2-4ec1-42b6-8825-6d80ffe4b916,46.8763,35.9562,0.0000,22.6130,90.4339,13.7494,21.3328,8.0196,2.2244,96.0212,4.6080,1
8a518a19-2c85-42ec-b027-47139aa442d4,35.5945,31.3321,4.8181,57.4771,108.1329,0.1053,170.2505,37.9342,0.0589,70.6732,3.8831,1
8a64b8f7-68e8-49bf-9579-f15fe28b75dc,45.1455,76.4035,0.0208,39.2402,155.6603,33.8394,15.1897,2.6215,0.4893,56.8147,5.3975,1
8a884668-03c2-44bb-8ea0-5b0d0bc68aa4,36.0604,9.1676,0.0095,31.8719,60.0483,5.5774,58.0281,9.8044,0.8881,107.5014,4.2243,1
8a88c897-62f2-4079-8029-804f7d782bb7,67.5013,160.3363,0.0136,20.2814,130.6123,8.5935,585.9415,5.7203,0.4206,62.0064,4.6020,1
8a898b7d-6f1b-4d2a-9f5d-0751ced1d7bf,73.4558,29.4207,0.0475,21.0540,128.9480,85.6125,16.6672,21.1792,1.0100,2168.8806,7.4525,1
8af8a3a5-8f98-4e93-abf5-bb401716bbed,4.8365,30.6911,0.0035,27.1197,238.4733,36.1938,14.7727,12.9045,1.4903,33.3516,2.6069,1
